Filename,Storm,Storm_ID,Storm_Datetime,Storm_Epoch,Lat,Lon,Intensity_ms,MSLP_hPa,TC_Category,Observation_Variables,Observation_Groups,Group_Counts_JSON,incv_kt,dtl_km,shrd_kt,shtd_deg,rhmd_pct,vmpi_kt
HRDOBS_NADINE15L.201810091800_AI_READY.hdf5,NADINE,NADINE15L,2018-10-09T18:00:00Z,1539108000,10.800000190734863,-30.200000762939453,20.5777587890625,1004.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",5.0,1441.0,11.4,85.0,78.0,143.0
HRDOBS_KIRK12L.201809280000_AI_READY.hdf5,KIRK,KIRK12L,2018-09-28T00:00:00Z,1538092800,13.800000190734863,-60.79999923706055,23.149980545043945,1002.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 211, ""flight_level_hdobs_usaf"": 640, ""sfmr_usaf"": 500, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 364, ""track_vortex_message"": 2}",-5.0,9.0,32.1,81.0,67.0,152.0
HRDOBS_FLORENCE06L.201809081200_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-08T12:00:00Z,1536408000,24.600000381469727,-54.099998474121094,28.29442024230957,992.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_noaa42, flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa42, track_best_track","{""dropsonde_noaa42"": 168, ""flight_level_hdobs_noaa42"": 300, ""sfmr_noaa42"": 37, ""ships_params"": 1, ""tdr_noaa42"": 14995, ""track_best_track"": 3}",0.0,1106.0,17.8,76.0,47.0,136.0
HRDOBS_KIRK12L.201809271200_AI_READY.hdf5,KIRK,KIRK12L,2018-09-27T12:00:00Z,1538049600,13.600000381469727,-58.70000076293945,25.722200393676758,998.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 105, ""flight_level_hdobs_usaf"": 652, ""sfmr_usaf"": 327, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}",0.0,93.0,26.0,80.0,65.0,149.0
HRDOBS_ISAAC09L.201809121800_AI_READY.hdf5,ISAAC,ISAAC09L,2018-09-12T18:00:00Z,1536775200,15.199999809265137,-55.70000076293945,25.722200393676758,1003.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_noaa42, flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa42, track_best_track, track_spline_track","{""dropsonde_noaa42"": 135, ""flight_level_hdobs_noaa42"": 432, ""sfmr_noaa42"": 395, ""ships_params"": 1, ""tdr_noaa42"": 13194, ""track_best_track"": 3, ""track_spline_track"": 294}",-5.0,461.0,17.9,128.0,52.0,140.0
HRDOBS_HELENE08L.201809121800_AI_READY.hdf5,HELENE,HELENE08L,2018-09-12T18:00:00Z,1536775200,20.799999237060547,-36.70000076293945,38.58329772949219,979.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",-5.0,2044.0,20.8,24.0,49.0,68.0
HRDOBS_ISAAC09L.201809150000_AI_READY.hdf5,ISAAC,ISAAC09L,2018-09-15T00:00:00Z,1536969600,15.399999618530273,-69.0,15.433320045471191,1006.0,TD,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_noaa42"": 56, ""sfmr_noaa42"": 18, ""ships_params"": 1, ""track_best_track"": 2, ""track_spline_track"": 352}",-5.0,315.0,9.4,194.0,53.0,149.0
HRDOBS_GORDON07L.201809050000_AI_READY.hdf5,GORDON,GORDON07L,2018-09-05T00:00:00Z,1536105600,29.799999237060547,-88.0,30.866640090942383,999.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_noaa42, flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 203, ""flight_level_hdobs_noaa42"": 558, ""sfmr_noaa42"": 188, ""ships_params"": 1, ""tdr_noaa42"": 79654, ""track_best_track"": 4, ""track_spline_track"": 363, ""track_vortex_message"": 6}",0.0,48.0,16.4,125.0,64.0,150.0
HRDOBS_FLORENCE06L.201809040600_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-04T06:00:00Z,1536040800,19.100000381469727,-41.20000076293945,33.43885803222656,989.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",0.0,1980.0,16.8,68.0,53.0,101.0
HRDOBS_FLORENCE06L.201809101200_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-10T12:00:00Z,1536580800,24.899999618530273,-59.5,54.01662063598633,954.0,H3,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_noaa42, dropsonde_noaa49, flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa49, track_best_track","{""dropsonde_noaa42"": 70, ""dropsonde_noaa49"": 2476, ""flight_level_hdobs_noaa42"": 200, ""sfmr_noaa42"": 135, ""ships_params"": 1, ""tdr_noaa49"": 18394, ""track_best_track"": 3}",15.0,818.0,9.8,60.0,51.0,146.0
HRDOBS_MICHAEL14L.201810071800_AI_READY.hdf5,MICHAEL,MICHAEL14L,2018-10-07T18:00:00Z,1538935200,19.100000381469727,-85.69999694824219,23.149980545043945,999.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track","{""dropsonde_usaf"": 38, ""flight_level_hdobs_usaf"": 600, ""sfmr_usaf"": 365, ""ships_params"": 1, ""track_best_track"": 3}",10.0,186.0,22.4,101.0,72.0,155.0
HRDOBS_HELENE08L.201809090000_AI_READY.hdf5,HELENE,HELENE08L,2018-09-09T00:00:00Z,1536451200,13.199999809265137,-22.200000762939453,25.722200393676758,999.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",5.0,532.0,6.9,221.0,71.0,127.0
HRDOBS_ISAAC09L.201809090000_AI_READY.hdf5,ISAAC,ISAAC09L,2018-09-09T00:00:00Z,1536451200,14.399999618530273,-37.0,23.149980545043945,1002.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",5.0,1934.0,8.1,309.0,57.0,120.0
HRDOBS_HELENE08L.201809100000_AI_READY.hdf5,HELENE,HELENE08L,2018-09-10T00:00:00Z,1536537600,13.699999809265137,-26.700000762939453,38.58329772949219,984.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",10.0,994.0,8.7,230.0,66.0,121.0
HRDOBS_ISAAC09L.201809100000_AI_READY.hdf5,ISAAC,ISAAC09L,2018-09-10T00:00:00Z,1536537600,14.5,-41.0,33.43885803222656,995.0,H1,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",5.0,1609.0,3.5,45.0,49.0,123.0
HRDOBS_CHRIS03L.201807081200_AI_READY.hdf5,CHRIS,CHRIS03L,2018-07-08T12:00:00Z,1531051200,33.099998474121094,-75.0,18.005538940429688,1008.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa42, track_best_track, track_vortex_message","{""flight_level_hdobs_noaa42"": 730, ""sfmr_noaa42"": 650, ""ships_params"": 1, ""tdr_noaa42"": 108890, ""track_best_track"": 3, ""track_vortex_message"": 2}",0.0,231.0,13.5,177.0,53.0,122.0
HRDOBS_GORDON07L.201809031800_AI_READY.hdf5,GORDON,GORDON07L,2018-09-03T18:00:00Z,1535997600,25.799999237060547,-81.9000015258789,25.722200393676758,1004.0,TS,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_noaa42, dropsonde_usaf, flight_level_hdobs_noaa42, flight_level_hdobs_usaf, sfmr_noaa42, sfmr_usaf, ships_params, tdr_noaa42, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_noaa42"": 113, ""dropsonde_usaf"": 39, ""flight_level_hdobs_noaa42"": 80, ""flight_level_hdobs_usaf"": 540, ""sfmr_noaa42"": 45, ""sfmr_usaf"": 464, ""ships_params"": 1, ""tdr_noaa42"": 16703, ""track_best_track"": 4, ""track_spline_track"": 278, ""track_vortex_message"": 2}",5.0,29.0,13.0,109.0,65.0,153.0
HRDOBS_FLORENCE06L.201809060000_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-06T00:00:00Z,1536192000,23.100000381469727,-46.900001525878906,59.16106033325195,950.0,H4,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",0.0,1661.0,27.2,61.0,47.0,120.0
HRDOBS_ISAAC09L.201809131800_AI_READY.hdf5,ISAAC,ISAAC09L,2018-09-13T18:00:00Z,1536861600,14.899999618530273,-62.29999923706055,18.005538940429688,1004.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, track_best_track, track_spline_track","{""flight_level_hdobs_noaa42"": 203, ""sfmr_noaa42"": 164, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 363}",-5.0,106.0,16.1,142.0,48.0,137.0
HRDOBS_KIRK12L.201809261200_AI_READY.hdf5,KIRK,KIRK12L,2018-09-26T12:00:00Z,1537963200,12.100000381469727,-53.599998474121094,28.29442024230957,1002.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 61, ""flight_level_hdobs_usaf"": 340, ""sfmr_usaf"": 314, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 111, ""track_vortex_message"": 1}",5.0,642.0,12.3,87.0,57.0,148.0
HRDOBS_FLORENCE06L.201809091200_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-09T12:00:00Z,1536494400,24.399999618530273,-56.099998474121094,33.43885803222656,984.0,H1,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_noaa42, flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa42, track_best_track, track_vortex_message","{""dropsonde_noaa42"": 227, ""flight_level_hdobs_noaa42"": 400, ""sfmr_noaa42"": 345, ""ships_params"": 1, ""tdr_noaa42"": 62196, ""track_best_track"": 3, ""track_vortex_message"": 1}",5.0,951.0,15.8,81.0,48.0,142.0
HRDOBS_NADINE15L.201810100600_AI_READY.hdf5,NADINE,NADINE15L,2018-10-10T06:00:00Z,1539151200,11.800000190734863,-30.899999618530273,28.29442024230957,995.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",5.0,1482.0,14.4,87.0,79.0,141.0
HRDOBS_GORDON07L.201809070600_AI_READY.hdf5,GORDON,GORDON07L,2018-09-07T06:00:00Z,1536300000,34.599998474121094,-92.0999984741211,7.716660022735596,1014.0,LO,"clat, clon, pmin, rmw, time, vmax",track_best_track,"{""track_best_track"": 3}",,,,,,
HRDOBS_HELENE08L.201809131800_AI_READY.hdf5,HELENE,HELENE08L,2018-09-13T18:00:00Z,1536861600,25.399999618530273,-37.400001525878906,30.866640090942383,988.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",0.0,2130.0,33.4,25.0,40.0,83.0
HRDOBS_BERYL02L.201807090000_AI_READY.hdf5,BERYL,BERYL02L,2018-07-09T00:00:00Z,1531094400,15.5,-61.29999923706055,18.005538940429688,1010.0,DB,"clat, clon, pmin, rmw, time, vmax",track_best_track,"{""track_best_track"": 3}",,,,,,
HRDOBS_FLORENCE06L.201809130000_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-13T00:00:00Z,1536796800,31.5,-73.19999694824219,54.01662063598633,955.0,H3,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_noaa49, dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, tdr_noaa49, track_best_track, track_vortex_message","{""dropsonde_noaa49"": 3120, ""dropsonde_usaf"": 48, ""flight_level_hdobs_usaf"": 658, ""sfmr_usaf"": 440, ""ships_params"": 1, ""tdr_noaa49"": 14393, ""track_best_track"": 3, ""track_vortex_message"": 3}",-5.0,475.0,6.0,35.0,48.0,131.0
HRDOBS_KIRK12L.201809270600_AI_READY.hdf5,KIRK,KIRK12L,2018-09-27T06:00:00Z,1538028000,13.300000190734863,-57.70000076293945,25.722200393676758,1002.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, pres, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track, track_spline_track, track_vortex_message","{""dropsonde_usaf"": 12, ""flight_level_hdobs_usaf"": 352, ""sfmr_usaf"": 253, ""ships_params"": 1, ""track_best_track"": 3, ""track_spline_track"": 363, ""track_vortex_message"": 2}",0.0,187.0,26.1,71.0,61.0,146.0
HRDOBS_JOYCE10L.201809130000_AI_READY.hdf5,JOYCE,JOYCE10L,2018-09-13T00:00:00Z,1536796800,34.29999923706055,-42.400001525878906,20.5777587890625,1006.0,SS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, incv_kt, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, penc_hpa, penv_hpa, pmin, rhhi_pct, rhlo_pct, rhmd_pct, rmw, sddc_deg, shdc_kt, shrd_kt, shtd_deg, time, type, u200_kt, vmax, vmpi_kt, z850_1e7_per_s","ships_params, track_best_track","{""ships_params"": 1, ""track_best_track"": 3}",0.0,1642.0,22.7,99.0,35.0,136.0
HRDOBS_FLORENCE06L.201809101800_AI_READY.hdf5,FLORENCE,FLORENCE06L,2018-09-10T18:00:00Z,1536602400,25.200000762939453,-60.599998474121094,61.733280181884766,940.0,H4,"az, cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, elev, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, rvel, rvelerr, sddc_deg, sfcdir, sfcp, sfcspd, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, w, werr, z850_1e7_per_s","dropsonde_noaa42, dropsonde_noaa49, flight_level_hdobs_noaa42, sfmr_noaa42, ships_params, tdr_noaa42, tdr_noaa49, track_best_track, track_vortex_message","{""dropsonde_noaa42"": 637, ""dropsonde_noaa49"": 2008, ""flight_level_hdobs_noaa42"": 730, ""sfmr_noaa42"": 537, ""ships_params"": 1, ""tdr_noaa42"": 134357, ""tdr_noaa49"": 13305, ""track_best_track"": 3, ""track_vortex_message"": 3}",15.0,807.0,4.9,7.0,52.0,143.0
HRDOBS_MICHAEL14L.201810080000_AI_READY.hdf5,MICHAEL,MICHAEL14L,2018-10-08T00:00:00Z,1538956800,19.700000762939453,-85.5,25.722200393676758,996.0,TS,"cd20_m, cd26_m, clat, clon, cohc_kjcm2, csst_degc, d200_1e7_per_s, dsst_degc, dtl_km, ght, incv_kt, lat, lon, nage_hr, nohc_kjcm2, nsst_degc, oage_hr, p, penc_hpa, penv_hpa, pmin, q, qerr, rhhi_pct, rhlo_pct, rhmd_pct, rmw, rr, sddc_deg, shdc_kt, shrd_kt, shtd_deg, spd, spderr, t, terr, time, type, u, u200_kt, uerr, v, verr, vmax, vmpi_kt, z850_1e7_per_s","dropsonde_usaf, flight_level_hdobs_usaf, sfmr_usaf, ships_params, track_best_track","{""dropsonde_usaf"": 40, ""flight_level_hdobs_usaf"": 368, ""sfmr_usaf"": 157, ""ships_params"": 1, ""track_best_track"": 3}",5.0,191.0,24.3,97.0,71.0,155.0
